#Frame           CRBN         BRD4      CRBNlig      BRD4lig       linker
     348       3.6857       1.3845       2.6354       1.5534       3.1740
     349       3.8354       1.3535       2.9624       1.4994       3.3324
     350       3.3114       1.3419       2.4208       1.7302       2.8585
     351       5.1372       1.3536       2.8617       1.4154       3.2104
     352       5.2651       1.3969       2.6162       1.5626       3.3184
     353       4.4452       1.4323       2.8555       1.4954       3.2010
     354       5.4544       1.2482       3.3333       1.2881       3.4597
     355       5.7778       1.2322       3.6321       0.8407       3.7859
     356       3.1102       1.2797       2.4517       0.6887       2.4609
     357       3.6588       1.6002       2.0576       1.5433       2.8094
     358       6.3121       1.4057       3.3075       1.1784       3.1204
     359       7.7638       1.3255       4.3270       0.8079       3.9500
     360       7.6480       1.2078       5.1329       1.0404       4.7039
     361       5.8652       1.3098       3.7598       0.9545       4.0977
     362       5.2880       1.3159       3.5586       0.7279       3.5603
     363       5.7916       1.4586       3.0586       0.9554       3.1485
     364       4.6593       1.2913       2.6289       1.4602       2.8744
     365       3.1718       1.1963       1.5464       0.8367       2.3610
     366       5.5333       1.3305       3.5672       1.1509       3.9383
     367       7.8142       1.3281       4.5924       1.7282       4.3515
     368       5.6157       1.4798       3.5288       1.1339       3.6378
     369       3.7842       1.3555       2.4516       1.4489       3.0389
     370       5.0323       1.3912       2.7350       0.9877       3.0898
     371       6.3767       1.3126       5.0174       1.0296       4.0304
     372       6.8160       1.3099       4.2425       0.7301       3.6555
     373       5.4117       1.1574       3.9585       1.1030       3.6602
     374       4.5338       1.4468       2.9379       1.1018       3.6136
     375       5.7314       1.3196       3.3412       1.0536       3.0569
     376       4.4601       1.4243       2.4637       1.1451       2.8329
     377       5.3039       1.3624       3.1028       1.0943       2.3661
     378       5.2173       1.4587       3.5373       0.8437       2.6466
     379       6.5182       1.2874       3.5197       1.0021       3.1719
     380       6.0747       1.1907       3.1952       0.6893       3.2618
     381       6.7441       1.2226       3.4267       1.3797       3.3899
     382       6.3846       1.1043       3.5889       1.1277       3.5697
     383       8.0098       1.1875       3.9896       1.2786       3.4929
     384       8.0545       1.2286       3.8313       1.4286       3.3274
     385       7.6133       1.3601       3.0745       1.1527       3.4776
     386       8.3243       1.1759       3.5398       1.1867       3.3991
     387       7.6862       1.1818       3.6875       1.1017       3.0136
     388       6.7895       1.2386       3.6665       0.9030       3.4060
     389       8.5941       1.2456       4.8253       1.0878       4.3272
     390       7.7154       1.3377       3.6726       1.3653       3.3480
     391      10.1140       1.3463       4.5379       1.3991       3.2216
     392      11.0876       1.1577       5.2496       1.1834       4.0330
     393       9.0745       1.2984       4.1585       1.1045       3.5502
     394       9.4715       1.3843       4.7146       0.9155       3.8116
     395       8.6424       1.2637       5.1692       1.3302       3.7972
     396      10.4350       1.3226       5.6904       1.1195       3.7830
     397       9.6755       1.2819       5.9505       0.6667       4.4841
     398      12.1479       1.2236       7.0033       0.9874       4.7397
     399      11.2132       1.1532       6.1908       1.0046       4.2541
     400       6.5256       1.2040       4.5680       1.0565       3.7045
     401       7.7316       1.2417       4.7390       0.7657       4.2017
     402      10.6594       1.2276       6.2654       0.8960       4.5832
     403      11.5412       1.2538       6.9119       1.1698       4.4935
     404       8.7211       1.0821       4.7370       0.6058       3.8536
     405      11.0898       1.2707       6.2727       0.9443       4.2049
     406      11.4532       1.2649       5.9129       1.1675       4.4077
     407      11.4918       1.2340       6.4028       0.8890       4.5489
     408       8.5470       1.2317       4.9582       0.9774       3.9103
     409      10.9011       1.2676       6.0395       1.2107       4.2704
     410      12.7075       1.3142       6.3068       1.1440       4.1030
     411      13.3414       1.3795       6.8706       1.2741       4.3659
     412      12.7509       1.2087       6.1930       1.0093       4.1028
     413      11.8236       1.5157       5.3416       1.1330       3.4133
     414      12.2872       1.4288       5.8888       1.8446       3.5140
     415       9.5817       1.2218       5.2187       1.0339       4.0606
     416       9.2343       1.2541       4.5009       0.9758       3.4607
     417      10.9339       1.3042       4.7325       1.0302       3.5610
     418      10.6167       1.2492       5.6295       0.9171       3.5722
     419      10.5248       1.2876       5.2739       0.9995       3.9388
     420       8.6897       1.2306       5.4755       1.0494       4.2618
     421       6.1250       1.2681       3.2565       1.4584       3.4131
     422       6.0580       1.1884       3.8870       1.2093       3.3519
     423       6.2308       1.1852       3.3602       1.3300       3.0409
     424       3.1829       1.2537       2.1936       1.3657       2.6047
     425       5.9778       1.2664       4.1204       1.2723       4.3896
     426       4.7745       1.2310       3.6784       1.2089       3.4776
     427       4.6533       1.1541       2.9182       1.3333       3.2809
     428       3.4841       1.2756       1.5426       1.4123       2.5151
     429       3.8529       1.1782       2.5658       0.9759       2.5858
     430       3.2160       1.3674       2.4504       1.3406       2.7491
     431       4.8703       1.5035       3.0079       1.2692       3.3054
     432       5.4817       1.4458       3.1207       1.1959       3.3456
     433       4.8437       1.5647       3.0164       1.4667       3.0873
     434       3.8423       1.4821       2.6017       0.6768       3.3067
     435       4.4877       1.3368       3.2883       0.8874       3.8185
     436       4.5777       1.3637       2.8739       1.7845       3.3682
     437       4.2196       1.3569       2.0572       1.5886       2.8421
     438       2.8149       1.3625       1.6032       0.9893       2.5135
     439       3.3793       1.3350       1.3342       1.3772       2.4137
     440       3.0929       1.4865       1.4743       1.3302       2.8848
     441       3.3558       1.1557       2.2999       1.3474       3.4256
     442       2.9756       1.2002       2.1614       0.6432       2.7162
     443       4.7156       1.3652       2.8372       1.2639       3.5212
     444       3.4256       1.5245       1.9089       1.0392       3.5422
     445       6.2639       1.2516       4.3674       1.5355       3.7577
     446       4.7893       1.3068       3.5423       1.1258       3.3770
     447       4.1514       1.1999       3.0877       1.0180       2.7097
     448       4.4459       1.3985       2.4636       0.6677       2.3117
     449       4.1641       1.2243       2.6370       1.0127       2.3572
     450       4.4068       1.1858       2.4115       1.1969       2.3192
     451       4.4251       1.3002       1.9498       1.0990       2.2186
     452       4.0523       1.3410       1.6452       0.9492       2.0441
     453       6.1517       1.3447       1.9626       1.2905       2.0180
     454       3.9484       1.4008       2.4802       1.6233       2.3324
     455       6.3393       1.4455       1.9703       1.0838       1.3243
     456       5.3890       1.5731       1.9587       1.4512       1.2797
     457       5.7564       1.5627       2.8299       1.6140       1.8580
     458       6.3461       1.5024       3.2569       1.6184       2.4651
     459       5.0284       1.4954       3.3936       1.3032       3.1289
     460       6.4252       1.3133       5.0373       1.2049       4.1504
     461       4.4897       1.3900       4.2626       1.2341       3.8071
     462       5.1747       1.4599       4.4356       0.9695       4.1828
     463       6.1064       1.6225       3.0884       1.0231       2.3652
